id	SRR925687	SRR925688	SRR925720	SRR925721	SRR934634	SRR925697	SRR925703	SRR925714	SRR925716	SRR925726	SRR934636
ENSG00000108424.8	235.15	105.46	222.25	167.55	276.73	222.97	165.27	373.57	271.13	414.04	126.75
ENSG00000135912.9	21.65	5.74	20.58	22.09	16.61	14.9	42.57	22.45	14.61	22.31	21.29
ENSG00000180229.11	14.27	12.01	18.89	20.58	2.41	27.59	5.52	19.82	13.75	17.42	29.64
ENSG00000172432.17	14.41	32.94	27.16	54.09	23.81	35.74	36.09	24.12	33.58	46.44	191.15
ENSG00000055917.14	19.76	19.88	25.82	15.89	12.51	22.58	22	21.55	22.13	46.22	12.47
ENSG00000100410.6	72.04	24.06	51.41	38.61	60.52	57.73	58.58	43.08	79.14	84.65	45.02
ENSG00000160209.17	238.42	61.02	105.32	158.63	106.73	71.85	31.57	30.52	64.13	60.76	248.07
ENSG00000143457.9	8.05	9.23	16.11	8.5	7.5	10.09	3.69	11.44	2.42	11.12	5.57
ENSG00000162604.11	16.65	16.92	18.15	15.14	17.17	16.24	8.07	14.26	12.67	18.42	19.25
ENSG00000106133.16	22.61	15.13	17.32	12.96	8.55	9.75	2.73	5.12	11.84	15.63	22.29
ENSG00000101558.12	110.08	84.94	105.7	119.9	20.57	86.78	132.75	203.89	78.69	113.34	86.57
ENSG00000138095.17	32.85	18.08	30.73	14.61	13.79	21.39	37.29	57.71	22.36	39.45	8.18
ENSG00000179134.13	81.96	85.31	73.02	76.53	105.7	95.55	69.04	59.14	118.45	118.46	327.07
ENSG00000101350.7	16.66	13.42	13.14	10.28	10.63	18.8	11.04	70.1	18.79	14.84	8.71
ENSG00000149646.11	6.79	31.8	5.02	1.47	2.98	3.08	4.63	2.65	2.81	2.16	2.4
ENSG00000162413.15	21.74	30.78	23.35	20.54	36.56	16.69	10.99	28.59	84.6	24.4	120.61
ENSG00000129116.16	31.14	31.13	42.6	43.25	25.18	18.28	63.87	89.17	62.45	47.95	11.56
ENSG00000158555.13	4.4	7.97	11.05	8.76	5.58	5.63	2.92	1.44	2.07	15.1	1.95
ENSG00000197548.11	20.41	9.66	17.4	17.75	12.98	16.97	20.45	38.36	17.78	16.98	11.57
ENSG00000180155.17	3.52	0	0.95	6.14	40.87	0.26	0.54	1.66	3.57	0.12	0.84
ENSG00000158286.11	29.3	3.11	5.22	8.75	0.98	1.72	3.25	5.37	4.01	5.52	0.46
ENSG00000133597.8	24.7	17.33	27.25	15.63	36.97	13.47	19.94	14.59	12.14	11.67	37.75
ENSG00000124659.6	8.56	12.02	14.38	15.64	19.61	16.57	13.26	9	15.79	22.36	34.1
ENSG00000074964.15	15.69	7.26	2.75	6.7	2.66	0.67	5.96	2.17	6.52	3.03	6.14
ENSG00000243302.3	8.09	8.41	15.31	8.94	5.35	5.08	7.7	10.46	5.83	4.19	9.19
ENSG00000247077.5	28.66	19.48	55.48	40.42	45.29	54.67	21.05	32.08	46.08	56.98	146.05
ENSG00000085365.16	7.47	20.85	13.03	12.16	6.83	11.62	12.72	10.68	7.79	7.14	2.94
ENSG00000173992.7	26.06	26.68	14.45	21.6	11.92	23.7	28.13	22.21	22.27	14.31	84.02
ENSG00000177732.7	3.91	22.79	5.9	5.02	12.83	20.49	7.58	13.84	14.25	5.41	38.6
ENSG00000120137.6	7.99	7.14	11.77	4.45	2.55	9.55	10.27	19.02	8.48	9.33	1.95
ENSG00000109501.12	23.37	10.44	7.17	15.93	7.76	21.58	5.27	14.79	23.58	13.02	30.19
ENSG00000112699.9	9.51	7.96	12.07	10.78	18.59	16.03	48.12	16.04	12.63	14.42	6.08
ENSG00000151498.10	24.13	10.25	19.73	13.03	9.77	19.77	6.58	4.38	7.96	22.19	2.57
ENSG00000205937.10	196.9	101.52	190.45	185.62	205.3	188.43	137.91	191.64	185.89	257.89	281.44
ENSG00000276234.3	8.02	7.53	7.76	7.73	15.37	11.37	10.99	14.43	5.47	13.23	13.42
ENSG00000172613.6	19.22	11.51	19.85	11.61	14.24	14.32	20.73	19.69	26.02	13.32	15.16
ENSG00000185420.17	18.95	10.17	19.26	16.78	18.28	21.2	14.67	18.63	13.19	26.41	23.59
ENSG00000118096.6	23.06	13.93	12.66	20.24	5.36	14.42	5.97	12.34	11.14	10.97	12.79
ENSG00000136709.10	15.71	11.51	12.93	11.43	12.13	12.5	19.18	31.04	11.67	13.41	10.76
ENSG00000168556.6	8.77	6.38	7.01	10.71	5.7	9.36	9.14	21.24	7.11	9.71	5.92
ENSG00000198856.11	48.7	38.79	55.35	57.46	33.5	60.46	131.47	94.69	34.11	41.51	32.24
ENSG00000175970.8	9.32	9.8	13.99	6.89	13.01	11.92	9.75	24.55	10.91	16.36	8.4
ENSG00000166780.9	21.03	14.5	0.97	18.28	1.94	3.36	3.71	15.63	54.64	7.75	58.07
ENSG00000166454.8	12.76	13.86	11.29	15.73	3.88	19.62	16.5	21.55	5.78	21.04	7.47
ENSG00000112685.12	7.9	6.93	10.59	7.36	10.4	7.84	14.57	17.84	5.29	17.41	5.7
ENSG00000187678.8	4.73	0.36	12.65	11.58	6.9	2.2	0.51	4.28	15.45	56.37	25.5
ENSG00000197622.11	41.73	45.65	35.03	32.95	59.46	34.66	29.15	39.32	16.27	29.19	59.81
ENSG00000040487.11	16.83	11.99	15.16	8.84	11.44	15.69	7.09	6.13	28.57	16.49	45.47
ENSG00000172053.13	177.07	188.89	224.89	178.44	204.52	146.38	185.71	82.81	153.12	207.4	235.5
ENSG00000103510.18	27.67	20.68	16.32	24.54	17.96	29.38	36.84	19.01	19.08	13.71	52.5
ENSG00000178172.5	0.6	76.54	3.29	5.88	1.01	0	0.56	0	0	0	0
ENSG00000076242.13	17.91	11.97	22.1	16.97	23.35	13.13	58.1	29.96	19.07	26.89	12.32
ENSG00000166508.16	210.55	54.61	167.53	71.2	252.4	106.47	382.78	130.06	297.79	308.67	96.67
ENSG00000161011.18	130.22	137.44	172.83	302.56	122.47	212.32	184.62	346.72	289.46	210.36	3414.72
ENSG00000157259.6	11.91	9.98	10.19	6.96	6.22	8.13	14.63	11.44	11.58	8.19	9.9
ENSG00000084070.10	20.08	7.57	13.39	15.49	23.85	19.19	30.91	20.12	34.43	11.28	11.92
ENSG00000166741.6	18.12	59.84	471.04	151.25	211.88	204.62	63.27	17.69	30.77	0.17	186.78
ENSG00000111652.8	107.5	53.21	55.67	95.75	95.59	54.54	77.19	58.89	69.84	44.38	95.3
ENSG00000203993.4	11.58	6.6	6.38	14.22	9.1	8.93	11.06	9.11	15.78	9.29	16.92
ENSG00000187951.9	11.84	8.18	10.27	2.65	2.38	16.35	0.33	18.61	6.45	16.01	7.6
ENSG00000183077.14	25.54	16.13	25.04	22.23	20.14	16.45	31.01	29.56	15.39	25.16	71.89
ENSG00000108840.14	3.81	16.56	8.17	5.99	5.04	3.23	13.03	4.53	23.94	4.86	60.85
ENSG00000227345.7	11.63	7.85	9.21	9.45	15.01	14.25	11.08	21.8	9.56	16.09	7.21
ENSG00000099284.12	21.01	6.91	8.05	10.72	0.96	0.03	0.77	12.82	0.03	0.2	14.88
ENSG00000087152.14	27.95	28.89	28.17	37.34	38.81	22.85	12.09	30.75	21.41	35.89	39.14
ENSG00000000003.13	9.14	10.12	8.11	9.28	1.54	13.89	11.67	20.89	5.99	12.07	1.73
ENSG00000119328.10	11.21	9.15	8.93	7.9	11.85	6.88	5.97	18.01	4.63	5.21	2.24
ENSG00000267368.1	15.77	195.36	13.14	18.88	68.54	13.34	35.38	19.19	19.74	26.01	16.18
ENSG00000099326.7	18.22	15.65	16.7	11.62	7.32	15.3	3.69	7.48	14.49	10.43	14.26
ENSG00000122786.18	53.6	105.13	61.36	34.01	67.44	67.85	168.8	118.21	361.67	31.07	4.6
ENSG00000163626.15	13.76	7.12	17.02	15.88	26.71	6.02	8.47	5.86	6	14.13	26.42
ENSG00000163209.13	0	8.38	3.62	1.46	102.75	0	0	0	0	0	0
ENSG00000049323.14	19.36	12	83.36	20.94	84.21	9.03	11.3	2.92	76.85	8.3	25.05
ENSG00000213380.12	18.28	10.54	14.11	16.16	18.65	25.05	12.34	10.81	17.38	18.57	49.71
ENSG00000144034.13	38.64	16.67	31.46	17.97	6.94	33.12	26.59	44.73	30.79	47.94	5.25
ENSG00000168434.11	12.14	8.86	12.99	9.94	6.06	11.01	16.61	12.1	8.96	7.57	16.54
ENSG00000141452.8	14.33	12.04	16.6	15.43	6.03	14.61	17.24	36.54	9.98	14.77	12.68
ENSG00000165948.9	9.4	14	5.44	24.63	7.28	4.29	31.28	6.5	25.32	12.13	34.76
ENSG00000164825.3	1.56	3.39	0.28	175.44	17.8	0	0	0	0	0	0
ENSG00000167395.10	6.93	6.64	6.15	6.63	6.78	6.9	6.27	5	9.22	7.84	22.72
ENSG00000115540.13	12.21	14.2	15.63	12.53	9.33	16.79	20.37	21.47	10.07	20.85	5.96
ENSG00000159348.11	28.5	342.61	48.4	33.09	46.12	31.08	23.82	27.36	24.99	38.03	28.1
ENSG00000115009.10	0.13	0.77	5.11	40.05	0	0.11	0.53	0.1	0.12	0.16	0
ENSG00000176485.9	117.99	5.31	3.4	65.03	1.08	0	1.91	3.25	7.36	41.21	12.87
ENSG00000165689.15	78.76	25.71	58.28	64.71	107.79	129.66	43.05	91.17	61.7	94.62	100.57
ENSG00000110429.12	17.9	22.44	15.95	13.59	1.68	4.62	13.82	9.54	8.85	19.42	1.09
ENSG00000011465.15	0	0.36	35.18	0.05	2.17	133.77	27.13	0.09	32.61	0	0
ENSG00000113580.13	18.23	16.94	13.74	12.75	5.97	29.05	25.31	14.06	23.47	17.26	1.76
ENSG00000166783.18	6.42	8.58	8.05	8.93	5	6.14	21.3	6.52	6.03	6.35	17.49
ENSG00000225972.1	6.94	7.8	13.78	14.25	7.38	13.03	5.7	5.92	9.56	9.52	1.49
ENSG00000163463.10	247.3	235.97	320.56	256.06	381.85	273.02	157.81	185.94	108.5	249.27	416.4
ENSG00000163913.10	17.61	12.09	16.61	8.58	10.78	11.42	34.77	30.92	11.14	9.36	13.61
ENSG00000169679.13	32.68	12.1	28.6	5.49	27.34	20.11	26.73	48.02	16.59	69.28	14
ENSG00000196182.9	9.35	9.7	12.55	20.29	24.23	10.46	11.42	18.34	14.16	33.92	97.27
ENSG00000156711.15	15.25	4.59	12.57	54.14	18.35	0.29	0.66	0.62	0.63	47.04	1.93
ENSG00000149474.12	15.66	24.39	9.31	4.7	9.37	15.66	5.14	10.98	6.21	6.51	6.38
ENSG00000090013.8	153.05	278.99	52.96	167.35	85.44	56.87	62.58	26.54	79.02	34.89	274.23
ENSG00000147383.9	61.56	30.99	30.3	29.68	38.57	48.53	29.81	28.22	16	21.1	35.92
ENSG00000171960.9	66.42	31.71	64.51	44.1	49.84	76.6	76.13	69.94	51.31	90.92	20.98
ENSG00000143801.15	11.24	5.56	44.58	18.77	36.56	15.16	2.52	17.61	8.86	16.33	25.28
ENSG00000006118.13	13.39	175.07	22.63	117.41	10.78	27.48	21.76	26.44	24.78	38.92	35.55
ENSG00000164096.12	30.35	79.34	24.12	33.31	53.57	29.32	39.29	37.11	30.74	14.81	40.68
ENSG00000126870.14	9.71	7.16	5.58	5.33	7.1	3.71	12.32	8.21	7.61	7.47	42.63
ENSG00000168476.10	66.48	139.82	121.86	28.67	54.28	56.38	39.49	34.49	43.32	63.43	101.51
ENSG00000151929.8	95.53	67.47	63.15	78.9	116.66	51.58	33.88	17.22	41.97	61.96	154.56
ENSG00000146733.12	19.78	19.23	17.14	9.43	19.45	19.23	19.57	10.61	16.49	25.76	54.53
ENSG00000144118.12	32.19	30.31	25.88	56.4	37.04	19.24	19.43	29.39	40.13	26.46	40.7
ENSG00000139190.15	9.85	2.59	2.31	10.45	8.08	2.61	30.93	11.28	7.17	4.51	13.31
ENSG00000250251.5	21.1	11.18	25.84	17.59	8.42	24.31	14.43	8.05	34.41	16.97	124.74
ENSG00000162004.15	22.21	3.89	5.87	10.77	2.6	4.8	2.54	4.89	5.33	2.31	9.28
ENSG00000173744.16	51.49	17.85	44.71	61.28	13.8	51.13	76.8	77.25	28.43	46.7	29.63
ENSG00000017797.10	30.75	35.61	31.52	21.49	23.62	22.56	26.52	45.45	24.93	40.43	44.04
ENSG00000169155.8	5.83	11.93	7.89	4.79	3.46	5.73	4.77	8.93	2.96	3.77	3.14
ENSG00000274211.3	8.3	6.82	8.4	5.13	11.82	4.83	7.22	17.35	5.46	11.67	22.82
ENSG00000266338.5	15.87	8.13	59.27	29.45	23.53	42.01	26.69	32.8	26.84	55.45	45.35
ENSG00000154710.14	15.22	17.04	26.88	31.22	31.99	15.28	14.85	12.6	27.07	28.7	19.32
ENSG00000107902.12	8.73	9.09	1.54	6.77	6.46	6.18	18.5	2.49	9.13	3.47	26.4
ENSG00000214293.7	4.54	6.49	10.97	2.8	17.62	9.39	15.76	11.97	10.43	24.99	3.76
ENSG00000151500.13	38.33	18.84	32.45	28.33	15.13	37.34	24.35	8.92	7.32	31.09	5.55
ENSG00000215039.5	12.05	10.55	3.28	3.06	3.68	0.3	29.46	29.14	10.15	6.4	1.55
ENSG00000213189.5	27.91	35.73	29.82	26.02	6.99	58.83	50.93	23.23	34.44	28.71	11.52
ENSG00000149100.11	236.67	184.92	389.3	221.54	151.43	201.9	164.19	141.07	123.05	297.75	178.14
ENSG00000107263.17	24.4	24.51	18.46	25.86	24.3	39.4	11.47	34.58	23.98	19.17	88.95
ENSG00000078142.10	18.64	24.81	23.77	21.01	13.74	25.1	54.61	82.25	14.6	24.61	2.38
ENSG00000184497.11	46.26	0.64	3.82	32.78	2.38	5.09	5.73	1.12	17.58	7.39	0.07
ENSG00000165660.7	6.98	5.47	7.03	6.47	5.98	5.76	14.42	21.59	4.49	7.15	4.13
ENSG00000218891.4	8.65	6.1	4.63	6.29	4.84	12.56	2.69	4.46	10.58	5.13	16.51
ENSG00000185298.11	42.02	19.74	20.15	25.3	47.57	31.14	18.05	32.68	46.92	43.56	82.45
ENSG00000172936.11	20.19	9.45	25.82	71.49	17.86	13.16	13.18	17.15	13.09	23.6	17.52
ENSG00000076053.9	13.01	8.76	14.01	13.21	2.91	38.29	19.76	13.59	8.41	12.93	4.16
ENSG00000242265.4	66.55	3.89	9.89	5.24	4.56	68.18	22.79	27.23	19.73	43.88	20.48
ENSG00000101442.9	9.25	5.57	7.59	6.42	8.43	11.62	6.88	12.02	7.41	5.14	10.18
ENSG00000071205.10	10.43	12.08	7.35	11.08	8.58	9.07	3.1	6.47	8.61	11.83	10.5
ENSG00000109861.14	107.55	126.97	303.54	140.76	219.33	162.81	97.59	284.09	104.9	77.43	17.77
ENSG00000068024.15	8.15	5.95	12.13	11.4	5.47	8.4	9.44	19.51	9.3	3.55	23.71
ENSG00000171045.13	6.35	12.29	11.64	3.75	7.94	2.87	3.56	1.67	7.42	1.79	15.6
ENSG00000145284.10	18.23	59.86	14.92	2.19	18.68	29.52	11.53	5.83	9.18	8.6	1.93
ENSG00000198169.7	6.51	7.3	10.96	10.81	5.84	18.18	13.11	4.37	8.14	4.43	23.63
ENSG00000047410.12	26.89	22.2	37.35	20.15	43.73	41.72	53.6	45.82	25.28	36.11	21.19
ENSG00000128654.12	29.98	21.66	27.07	22.8	28.38	20.53	39.91	24.13	18.15	40	48.31
ENSG00000169490.15	20.14	28.17	27.38	50.86	54.68	64.71	27.77	79.31	21.41	32.13	71.65
ENSG00000122042.9	3.17	8.81	8.69	7.57	2.54	15.52	6.65	4.85	7.07	4.05	14.47
ENSG00000166266.12	10.55	5.9	11.83	9.85	7.61	12.54	7.14	12.49	9.06	7.68	24.08
ENSG00000177427.11	14.22	52.9	9.12	15.19	7.59	8.51	5.51	1.65	12.22	17.51	14.43
ENSG00000005022.5	649.63	547.51	579.7	345.46	472.06	1092.35	776.53	562.68	357.3	747.42	385.76
ENSG00000128951.12	136.91	55.96	76.09	56.47	28.36	129.01	137.06	53.08	52.21	185.79	55.35
ENSG00000177380.12	8.83	5.95	5.38	2.18	10.87	15.06	3.36	2.75	14.53	4.3	55.03
ENSG00000072506.11	142.05	131.43	97.38	105.6	146.27	186.81	81.94	99.67	74.52	68.61	104.81
ENSG00000167523.12	13.14	6.12	5.68	13.38	6.65	11.87	11.18	11	11.23	11.69	9.17
ENSG00000158526.7	26.13	17.06	14.65	11.2	23.71	33.64	14.26	53.3	12.63	25.28	17.12
ENSG00000166803.9	92.68	59.5	108.68	40.34	57.17	114.1	105.88	85.12	77.48	459.13	23.36
ENSG00000137074.17	36.85	30.65	28.16	25.8	82.66	33.74	23.56	19.83	19.13	45.57	27.27
ENSG00000146085.7	4.76	8.04	6.96	6.79	3.48	4.9	4.3	6.92	6.8	3.78	2.28
ENSG00000060642.9	10.68	18.66	11.48	9.12	6.06	1.96	10.13	4.11	6.61	8.21	17.05
ENSG00000142973.11	0	43.1	2.81	0	2.15	0	0	0	0	0	0
ENSG00000011454.15	12.03	12.6	7.4	6.38	3.89	16	11.86	20.19	5.75	9.2	6.11
ENSG00000075420.11	11.55	13.6	14.71	44.28	27.41	26.82	39.14	37.29	33.67	14.76	28.67
ENSG00000109519.11	54.47	24.51	56.4	49.83	47.27	51.31	19.25	45.79	29.38	56.94	20.36
ENSG00000104472.8	30.94	24.79	44.63	42.19	40.96	64.61	48.38	18.48	46.42	56.75	34.95
ENSG00000197150.11	37.34	28.21	54.69	24.52	59.05	12.22	44.95	17.35	36.22	12.32	56.05
ENSG00000100445.15	76.62	48.18	38.26	54.12	33.94	35.32	15.2	10.25	45.85	44.47	73.55
ENSG00000111237.17	52.8	84.56	95.1	76.83	86.88	70.77	44.82	55.42	25.31	137.42	17.6
ENSG00000096063.13	12.75	15.93	38.03	33.72	27.21	34.77	46.97	34.68	17.9	70.76	11.92
ENSG00000241945.6	2.45	1.04	20.56	16.38	2.97	5.66	0.62	50.34	5.52	4.44	65.52
ENSG00000212694.7	6.4	20.78	6.03	7	2.04	4.51	4.13	7.01	4.19	3.33	5.42
ENSG00000170477.11	0.28	5.81	1.02	0.22	60.68	0.03	0.08	0	0.32	0.15	0
ENSG00000115211.14	33.99	23.8	33.66	43.39	40.66	28.73	43.9	29.15	42.04	41.1	79.52
ENSG00000090487.9	45.83	38.78	48.58	41.78	29.88	78.44	71.92	29.9	19.3	103.14	34.64
ENSG00000166165.11	2.54	8.56	11.71	25.99	110.32	126.47	22.99	25.33	13.23	28.59	414.85
ENSG00000131153.7	24.54	4	14.7	8.44	8.13	24.9	25.09	15.28	16.18	21.36	1.34
ENSG00000122696.11	8.77	9.6	10.48	10.97	6.69	17.05	9.2	28.03	4.87	13.65	6.54
ENSG00000088836.11	10.69	19.4	12.75	9.79	5.77	20.11	1.9	2.59	1.78	15.69	2.17
ENSG00000278771.1	3.73	15.84	8.27	20.51	18.1	7	7.86	38.47	32.88	4.48	253.26
ENSG00000136935.12	7.01	5.2	6.15	5.01	7.69	7	6.13	9.59	6.03	4.77	10.38
ENSG00000169727.11	117.41	61.14	81.31	115.67	108.75	68.28	87.68	113.45	124.44	123.25	209.34
ENSG00000196204.10	10.32	5.39	10.87	17.25	26.99	21.1	10.81	16.73	18.42	13.1	43.3
ENSG00000175318.10	3.43	36.65	1.24	0.77	0.86	0	0.7	0.57	0.32	0.12	1.75
ENSG00000144455.12	23.17	24.58	14.39	15.56	7.27	18.89	10.79	21.62	5.9	5.07	13.09
ENSG00000100330.14	9.63	8.14	7.53	12.11	4.34	5.96	20.99	7.75	11.17	8.14	12.38
ENSG00000273259.2	0	16.48	5.63	137.86	6.4	0	0	16.42	0	0	3.31
ENSG00000141298.16	30.76	22.36	8.45	20.01	12.31	9.58	14.81	18.51	14.43	20.1	6.24
ENSG00000162073.12	31.55	6.49	21.69	24.26	24.46	29.5	17.37	11.02	53.65	23.23	46.11
ENSG00000129757.11	1.61	3.29	4	1.46	64.21	0.76	0.38	0.54	0.63	1.72	1.26
ENSG00000153147.5	11.97	7.15	11.4	6.01	3	11.03	20.86	25.2	4.86	6.94	4.2
ENSG00000174720.14	13.58	9.55	15.41	10.13	5.59	13.91	67.94	22.49	10.2	14.22	1.17
ENSG00000205746.8	37.54	32.17	49.3	57.86	15.27	63.68	34.3	13.16	75.61	31.53	211.17
ENSG00000188372.13	8.85	11.88	3.53	9.89	15.56	1	38.71	9.67	11.29	3.02	67.54
ENSG00000187097.11	6.7	7.74	5.46	5.84	5.22	6.2	4.88	4.96	4.43	4.37	7.8
ENSG00000228532.4	31.1	21.32	29.69	17.76	0	0	0	0	0	53.16	0
ENSG00000143811.15	89.26	50.04	94.08	53.08	92.64	61.14	44.75	111.78	70.41	142.42	167.29
ENSG00000089220.4	96.49	183.91	209.07	153.73	177.85	168	84.19	130.59	48.9	211.07	149.29
ENSG00000125834.11	17.06	14.33	15.35	9.01	15.78	12.49	5.74	21.94	10.57	11.43	5.83
ENSG00000163923.8	36.77	4.55	5.52	18.13	53.37	47.11	22.72	41.93	26.46	19.5	56.49
ENSG00000147065.15	126.55	76.3	150.9	275.99	230.78	286.75	163.22	254.72	216.48	279.2	120.36
ENSG00000127870.15	20	14.83	27.49	11.65	22.15	37.23	21.42	36.12	12.33	19.58	19.98
ENSG00000174705.10	4.99	13.79	5.31	18.84	11.09	7.76	27.1	8.05	12.46	9.34	33.57
ENSG00000105520.9	16.54	38.8	20.14	45.03	28.04	63.35	19.34	22.05	93.84	17.39	50.1
ENSG00000174915.10	25.22	26.49	34.95	24.63	21.66	21.26	15.91	18.62	96.27	29.53	67.63
ENSG00000125458.5	80.58	43.53	46.72	89.33	89.81	39.42	29.6	25.88	42.14	70.51	108.38
ENSG00000164045.10	12.43	1.88	11.26	5.92	9.2	11.9	9.24	11.83	13.5	22.38	1.33
ENSG00000198954.5	14.25	13.91	12.73	13.54	9.64	17.55	10.78	13.2	12.75	27.83	12.42
ENSG00000040531.13	7.8	3.35	6.88	11.26	13.18	16.32	6.85	2.98	16.35	10.52	16.35
ENSG00000163002.11	12.13	4.46	10.25	13.8	13.93	13.33	24.44	17.11	10.92	12.01	6.84
ENSG00000137845.13	47.44	49.21	39.04	41.28	19.43	43.18	92.36	54.44	32.56	55.78	26.89
ENSG00000140948.10	10.79	5.22	14.78	17.73	7.84	14.43	11.75	8.52	15.85	11.58	65.06
ENSG00000106366.8	302.35	154.6	126.71	661.06	292.25	3.51	0.88	13.02	744.44	94.32	18.46
ENSG00000232388.4	72.9	103.93	89.9	71.78	52.12	101.37	42.08	72.48	33.54	58.36	76.48
ENSG00000118939.16	50.31	26.32	55.69	43.36	29.8	48.64	38.29	16.66	18.43	56.24	4.9
ENSG00000154319.13	7.93	0.47	7.05	13.87	6.05	0	0.45	1.51	15.08	2.88	2.68
ENSG00000084774.12	49.39	19.95	37.57	29.57	77.24	32.37	51.27	33.95	67.35	60.58	101.44
ENSG00000122642.9	47.31	52.6	82.79	51.45	96.09	77.64	120.05	83.25	74.63	33.08	106.7
ENSG00000104047.13	8.65	7.52	7.8	6.28	1.92	15.89	13.93	6.68	3.24	8.2	5.56
ENSG00000117758.12	10.4	15.27	9.95	14.64	18.05	13.84	17.79	8.36	12.77	8.05	6.43
ENSG00000157045.7	18.12	29.66	31.16	31.58	9.55	26.46	68.72	26.79	16.08	37.6	24.23
ENSG00000197457.8	8.8	0.8	6.54	1.64	14.04	88.81	26.06	4.79	1.17	1.3	8.66
ENSG00000163444.10	32.76	47.78	70.07	45.69	57.85	54.22	52.51	40.95	22.66	42.09	43.27
ENSG00000144827.7	17.82	4.13	9.12	11.07	27.22	16.98	12.61	12.54	13.93	29.82	30.9
ENSG00000139725.6	14.3	0.35	20.08	108.43	11.88	0.05	1.16	2.96	1.48	23.72	22.1
ENSG00000175183.8	26.45	24.45	13.24	10.51	11.42	15.25	13.86	10.19	9.64	18.25	12.12
ENSG00000129315.8	7.28	6.27	8.29	5.25	6.83	7.76	7.33	15.81	4.73	8.48	7.1
ENSG00000173511.8	36.78	97.25	51.3	32.56	43.44	68.98	145.07	32.29	64.36	35.98	98.43
ENSG00000127129.8	1.52	35.97	0	1.61	2.95	0	3.3	0.25	0	0.12	0
ENSG00000051128.17	95.24	56	66.12	119.36	94.69	57.66	67.69	18.13	106.09	24.85	116.8
ENSG00000220370.1	0	15.8	0	18.95	0	2.9	5.64	3.83	0	0	0
ENSG00000143106.11	83	51.1	77.8	87.39	32.63	95.6	52.31	174.1	46.55	191.77	31.21
ENSG00000126267.7	401.93	359.4	391.34	358.88	523.82	368.13	512.9	425.11	258.27	295.25	258.18
ENSG00000149743.12	45.13	70.05	28.82	43.06	14.94	19.74	42.59	17.08	28.63	29.06	39.71
ENSG00000114354.11	85.43	91.79	72.11	113.49	95.47	129.18	63.79	63.91	64.13	75.06	75.95
ENSG00000189319.12	10.05	13.99	8.58	6.72	20.39	5	7.19	10.83	9.55	2.69	16.61
ENSG00000166507.15	8.21	9.14	11.2	10.01	5.61	14.23	7.85	4.5	12.36	9.25	21.27
ENSG00000188242.4	16.79	21.51	18.04	15.26	21.89	21.11	17.18	24.06	31.09	14.24	21.7
ENSG00000089737.14	69.37	33.98	59.89	66.54	96.87	73	185.22	114.96	55.95	76.39	38.23
ENSG00000147274.13	130.37	94.49	143.85	106.79	242.45	235.1	186.31	183.98	117.44	168.07	165.29
ENSG00000105397.12	72.08	53.05	78.51	90.02	48.22	99.55	36.76	70.49	84.01	92.22	109.91
ENSG00000164284.13	6.01	6.95	8.39	6.27	14.74	8.56	7.27	8.53	12.76	8.75	39.02
ENSG00000105953.13	44.64	52.62	98.21	90.25	145.1	48.58	53.56	37.62	86.62	65.43	95.09
ENSG00000080823.20	44.38	11.58	61.8	43.34	21.37	43.72	36.49	35.22	122.05	39.94	44.67
ENSG00000116478.10	95.39	72.72	70.13	50.71	89.66	72.46	72.47	200.9	79.67	94.4	75.66
ENSG00000167977.7	26.44	20.89	24.49	35.7	33.16	26.81	18.91	29.66	32.26	42.46	60.37
ENSG00000127334.10	12.39	15.39	5.45	15.11	12.58	31.83	8.77	12.78	21.3	5.62	20.29
ENSG00000129559.11	291.96	236.19	247.73	228.89	281.13	166.08	353.28	168.28	155.89	315.41	117.95
ENSG00000164609.8	22.5	32	37.21	13.99	20.53	29.67	57.37	19.43	34.9	48.18	12.68
ENSG00000143545.7	55.86	78.05	116.97	103.85	89.83	58.16	142.78	163.18	81.95	72.22	150.1
ENSG00000135862.5	54.16	38.97	51.28	65.9	114	74.36	130.92	51.98	149.71	28.56	97.64
ENSG00000104765.13	13.82	18.18	11.06	38.37	6.52	23.3	27.65	21.29	35.54	8.77	31.52
ENSG00000167604.12	14.58	7.1	8.8	9.04	3.24	6.5	5.81	5.82	7.29	4.81	8.52
ENSG00000214160.8	56.09	58.96	116.18	130.77	162.97	122.81	42	75.83	104.7	51.99	78.12
ENSG00000175283.7	25.73	11.81	14.81	20.8	16.79	22.52	6.82	20.25	11.36	13.74	11.93
ENSG00000141447.15	19.27	23.88	15.01	16.26	9.24	14.81	43.09	70.87	6.54	5.65	28.02
ENSG00000171552.11	113.74	63.51	82.79	171.04	139.02	71.79	12.83	67.17	114.11	182.77	41.19
ENSG00000163882.8	57.74	73.03	145.79	107.12	212.81	122.95	55.73	118.18	89.45	68.34	65.39
ENSG00000101464.9	24.54	14.77	26.35	11.42	14.94	35.06	30.77	26.87	20.31	18.91	8.79
ENSG00000132300.17	31.6	21.61	29.48	11.61	57.87	29	54	38.91	21.28	70.41	35.25
ENSG00000120896.12	90.97	53.21	171.41	118.32	52.21	236.56	38.53	67.57	198.76	95.72	197.73
ENSG00000205133.10	5.06	6.03	9.29	4.31	5.32	4.4	8.53	7.66	6.58	9.11	6.66
ENSG00000179242.14	31.6	0.73	12.78	3.04	1.28	0	0.07	0.02	0.05	17.27	0.08
