ID	ER-NOD-ERR1084805	ER-NOD-ERR1084806	ER-ATH-ERR1084764	ER-ATH-ERR1084765	TN-NOD-ERR1084798	TN-NOD-ERR1084799	TN-ATH-ERR1084768	TN-ATH-ERR1084766	A1-A2_1_Tt	B1-B2_1_Tt	i_B1-B2_1_A1-A2_1_Tt	FTEST_A1-A2_1	FTEST_B1-B2_1	FTEST_B1-B2_1+A1-A2_1
ENSG00000086598	1.05972	0.875058	0.212964	0.961265	0.307257	1.0942	0.636115	0.767908	-0.273604	-0.683249	0.687883	0.784389	0.494449	0.491526
ENSG00000086666	6.1446	5.85827	6.17828	7.04015	5.9465	6.19002	4.89017	5.38467	-2.64496	-0.608185	-2.89657	0.00816994	0.543064	0.00377265
ENSG00000087053	0.565835	0.962429	2.13671	1.89341	0.631265	0.928546	0.992324	0.811906	-2.89661	3.62519	-2.9799	0.00377213	0.000288755	0.00288341
ENSG00000087206	1.27112	0.505267	0.293493	0.937986	0.254711	1.36162	0.773648	2.92708	0.88137	0.58759	1.00355	0.378118	0.556807	0.315595
ENSG00000087253	0.423852	0.447196	0.632514	0.55724	0.740368	0.817092	0.560067	0.64114	0.921207	-0.0495627	-0.89097	0.356942	0.960471	0.372945
ENSG00000087258	0.105843	0.368684	0.29163	0.79337	0.544097	0.33636	0.753087	2.0983	1.47345	1.75093	0.922777	0.14063	0.0799587	0.356124
ENSG00000087263	1.89341	0.319155	0.449324	0.614352	0.526412	0.44352	0.150466	0.19432	-1.23704	-1.1188	0.330301	0.216072	0.263225	0.741173
ENSG00000087266	0.909355	0.979013	1.08664	1.19988	0.621261	0.38428	0.376652	0.280136	-3.31668	0.065215	-0.985947	0.000910953	0.948003	0.324159
ENSG00000087269	0.792684	0.459247	2.30837	1.68312	0.53899	0.409436	0.953785	1.99783	-1.05908	3.73905	-0.580534	0.289562	0.000184719	0.561554
ENSG00000087299	0.783098	1.20285	0.886187	2.11011	0.486299	0.240338	0.526555	0.20339	-2.59978	0.747458	-0.742579	0.00932831	0.454787	0.457736
ENSG00000087460	3.73495	0.700405	2.81203	1.06769	4.13307	2.45812	3.35515	0.209233	0.368442	-0.717156	-0.494696	0.712544	0.473278	0.620815
ENSG00000087470	0.96909	0.259324	0.902604	0.413187	0.495684	0.55569	0.632342	0.845008	-0.0173931	0.576792	0.380443	0.986123	0.56408	0.703617
ENSG00000088002	1.07004	1.59531	1.05875	0.188528	0.120508	0.153073	0.997883	0.999521	-1.61423	0.300645	3.08941	0.106478	0.763685	0.00200551
ENSG00000088205	0.832966	2.18298	2.55995	1.85252	0.139717	1.0142	0.966916	4.04349	-0.356783	1.48263	0.694312	0.721254	0.138171	0.487487
ENSG00000088340	0.519144	0.283801	0.319853	0.878391	0.722791	1.29232	0.173638	0.561489	0.81624	-0.964043	-1.82556	0.414363	0.335024	0.0679167
ENSG00000088882	3.00359	0.508978	2.6187	3.70656	2.21627	1.07674	0.559937	7.62133	0.213832	1.00627	0.271209	0.830678	0.314288	0.78623
ENSG00000089006	0.701827	0.744542	0.935533	0.663327	0.302232	0.903227	0.77256	0.171322	-1.00251	-0.122069	-0.463346	0.316098	0.902844	0.643116
ENSG00000089050	1.06255	0.575164	0.484509	0.458235	1.03085	1.01685	0.203244	1.0009	0.717872	-1.64506	-0.158883	0.472836	0.0999569	0.873761
ENSG00000089091	0.975604	0.291772	1.0214	1.02868	0.189655	0.920926	1.06839	0.608799	-0.480804	1.2248	-0.196152	0.630656	0.22065	0.844492
ENSG00000089225	1.19393	0.104727	0.288248	0.387189	5.66953	3.48177	0.727518	6.50724	2.29638	-0.404681	-0.206076	0.0216543	0.685712	0.836732
ENSG00000089351	0.361886	0.848678	0.136496	0.821822	0.450505	0.972028	0.385149	0.652738	0.284481	-0.621476	-0.129196	0.776042	0.534287	0.897203
ENSG00000089685	0.775255	1.05771	0.72406	0.737806	0.532873	0.108569	1.09604	0.463727	-1.34633	0.673681	1.58738	0.178196	0.500514	0.112426
ENSG00000089775	0.585016	1.02542	0.199285	0.364624	0.16339	0.287515	0.901024	0.391057	-0.56941	-0.27107	2.49184	0.569078	0.786337	0.0127084
ENSG00000090006	0.286029	0.829702	0.480712	0.106954	0.798096	0.989511	0.111681	0.986344	1.06299	-1.09483	-0.145226	0.287788	0.273593	0.884532
ENSG00000090263	0.2767	0.739199	0.24823	1.02538	0.775694	0.970053	0.375884	0.647723	0.497701	-0.481712	-1.01631	0.618694	0.630011	0.309481
ENSG00000090382	2.00876	1.65464	0.255202	0.928622	0.322978	0.212911	1.20285	0.552681	-2.53844	-1.25137	3.67408	0.0111349	0.210798	0.000238705
ENSG00000090487	0.960784	0.645784	0.56125	0.956826	1.00951	0.486669	1.05611	0.274136	-0.279237	-0.238235	-0.0725129	0.780063	0.811699	0.942194
ENSG00000090554	0.287693	0.347168	0.460164	1.01739	0.72788	0.467118	0.715491	0.617391	0.548423	1.2944	-0.930382	0.583402	0.195526	0.352174
ENSG00000090581	0.478799	0.601835	0.794091	0.117998	0.750066	0.71947	0.793692	0.620118	1.17565	-0.296046	0.148928	0.239733	0.767195	0.881611
ENSG00000090621	0.995354	0.341415	0.77532	0.823975	0.564393	1.75509	0.888231	0.276656	0.367851	-0.598476	-0.950727	0.712984	0.549522	0.341743
ENSG00000090905	0.425177	0.434016	0.737906	0.282003	0.343528	0.124575	0.238114	0.517663	-0.864917	0.591892	0.167589	0.387084	0.553923	0.866907
ENSG00000091409	0.312269	0.485282	0.877828	0.229663	0.113161	0.244946	0.845154	0.630552	-0.0940225	1.88441	1.06614	0.925091	0.0595101	0.286361
ENSG00000091436	0.623745	0.34699	0.324643	0.641743	0.997055	0.944113	0.335435	0.517174	1.13082	-1.44268	-1.4312	0.258132	0.149111	0.152373
ENSG00000091651	4.53274	4.8729	4.8156	3.87194	3.74419	5.41049	2.38838	0.839467	-2.29681	-2.67258	-2.09494	0.0216296	0.00752715	0.0361764
ENSG00000091844	0.57685	0.192494	0.563442	1.04124	0.980725	0.740098	0.36642	2.62843	0.993918	0.895327	0.186201	0.320263	0.370612	0.852287
ENSG00000092330	0.314741	0.378005	0.548423	0.558269	0.40258	0.686537	0.975932	0.614849	1.16224	1.20864	0.115791	0.245138	0.226801	0.907818
ENSG00000092853	1.07182	0.75376	0.744512	1.08498	0.898706	0.489667	0.615532	0.422451	-1.62195	-0.457361	-0.467694	0.104814	0.647412	0.640004
ENSG00000092931	0.736656	0.840175	0.964194	0.633712	0.684288	0.199629	1.05089	0.423755	-0.943626	0.707329	0.658598	0.345361	0.479362	0.510154
ENSG00000093134	0.676479	0.143379	0.887197	0.617722	1.0241	0.527295	0.884142	0.238845	0.346158	0.254115	-1.10248	0.729224	0.799407	0.270253
ENSG00000094916	0.8053	0.332565	0.697114	0.10788	0.919102	0.573045	0.622729	0.89092	1.21739	-0.356613	0.405865	0.223457	0.721381	0.684842
ENSG00000095066	0.226805	1.07956	0.267241	0.875899	1.02551	0.656908	0.391431	0.347962	-0.0249173	-0.995284	-0.701577	0.980121	0.319598	0.482943
ENSG00000095380	0.293564	0.131606	0.212157	0.827276	0.715894	0.311786	0.754239	0.778161	1.44607	1.4771	-0.1446	0.148157	0.13965	0.885027
ENSG00000095485	1.32602	2.93026	3.19557	2.94201	2.51389	2.90432	2.59458	5.29101	0.917408	1.37099	0.184772	0.358929	0.170377	0.853408
ENSG00000095787	1.03965	0.870698	1.57771	1.67266	1.16549	0.840832	0.76228	0.888265	-1.98514	1.29924	-2.23852	0.0471291	0.193861	0.0251873
ENSG00000096093	0.82154	0.826846	0.405987	0.745644	0.254141	0.19013	0.884489	0.959441	-0.675616	1.19187	2.50334	0.499284	0.233313	0.0123028
ENSG00000099338	0.422695	0.481603	1.88209	0.967321	0.241796	0.954648	0.49005	1.03272	-0.80709	1.77212	-1.26294	0.419615	0.0763747	0.20661
ENSG00000099377	1.08145	0.657291	0.808616	1.00696	0.214199	0.100047	0.254927	0.407763	-3.40225	0.561384	0.358533	0.000668336	0.574536	0.719944
ENSG00000099715	0.131653	0.367083	0.135039	0.747548	0.30231	0.578869	0.857291	0.8132	1.5449	1.54862	0.535224	0.12237	0.121474	0.592495
ENSG00000099797	0.687197	0.367134	0.53474	0.414043	0.673122	0.180384	0.568185	0.763252	0.240019	0.491558	0.770213	0.810315	0.623032	0.441173
ENSG00000099940	0.964873	0.714777	0.427626	1.08595	0.346476	0.294948	0.227743	0.201124	-2.80235	-0.499812	-0.061354	0.00507317	0.617208	0.951077
ENSG00000100003	2.23631	0.684998	3.21453	2.48608	0.160459	1.19393	2.6187	2.05051	-1.24894	2.92929	0.25741	0.211685	0.0033974	0.796862
ENSG00000100058	0.182577	1.0142	0.242289	0.869074	1.08954	0.356489	0.869121	0.723586	0.569977	0.0477949	0.181067	0.568693	0.96188	0.856315
ENSG00000100083	0.244468	0.664252	0.900775	0.511551	0.699291	0.548322	0.99042	0.412491	0.398234	0.796403	-0.420993	0.690458	0.425798	0.67376
ENSG00000100099	0.135519	0.257555	0.847231	2.13671	0.449562	0.830677	0.927615	0.917747	-0.186207	2.33745	-1.50035	0.852282	0.0194157	0.133524
ENSG00000100181	0.493928	0.792488	0.245373	0.479874	1.03896	0.440321	1.18414	0.607617	1.3783	-0.272179	0.956139	0.168111	0.785484	0.339002
ENSG00000100206	0.140087	1.02532	0.668076	0.222664	0.167608	0.43715	0.212205	0.642811	-0.535535	-0.0219177	0.471376	0.59228	0.982514	0.637372
ENSG00000100209	0.424096	0.206272	0.356673	0.988348	1.00705	0.768224	0.587639	0.455369	1.11264	-0.0232462	-1.90998	0.265861	0.981454	0.0561353
ENSG00000100221	0.658645	0.900129	1.90765	1.66676	0.490888	0.816199	0.64736	0.84045	-3.08663	2.89928	-2.42215	0.00202443	0.00374026	0.0154288
ENSG00000100228	0.546876	1.17905	2.55678	2.54368	0.474975	0.658198	0.940804	0.167462	-4.51452	3.29818	-3.34722	6.34604e-06	0.000973152	0.000816257
ENSG00000100296	0.803571	0.320679	0.106426	0.143891	0.828296	0.146513	1.06921	0.396372	0.992968	-0.356968	1.27142	0.320726	0.721116	0.20358
ENSG00000100336	0.269177	0.136818	0.733522	0.381382	0.460914	0.839794	0.638055	0.349262	1.01264	0.5221	-1.34947	0.311234	0.6016	0.177185
ENSG00000100342	0.74684	0.30628	0.836901	0.102209	0.864925	0.63703	0.493097	0.581124	0.655519	-0.608145	-0.352176	0.512134	0.543092	0.724706
ENSG00000100350	0.18439	0.233548	1.028	0.559365	0.791745	0.868804	0.626827	0.495316	1.02618	0.83297	-2.2544	0.304805	0.404861	0.0241708
ENSG00000100368	3.14299	1.08948	2.51389	2.86797	3.01287	0.880257	3.55462	0.35939	-0.413515	0.267776	-0.258219	0.67923	0.788872	0.796238
ENSG00000100376	0.633253	0.539207	0.817778	0.679765	0.508417	0.422437	0.11415	0.848942	-1.02325	0.471139	-0.386125	0.306188	0.637542	0.699404
ENSG00000100410	6.43349	5.48509	6.71815	6.22922	6.45155	6.31188	5.78218	5.51307	-0.72776	-0.396113	-2.25104	0.466761	0.692021	0.0243832
ENSG00000100418	0.545235	0.761171	0.747672	0.130324	0.906149	0.487466	0.668379	0.439692	0.391936	-0.881934	0.17648	0.695105	0.377812	0.859917
ENSG00000100522	0.155411	0.134307	0.874659	0.892311	0.136516	0.639584	0.429342	0.529613	-0.424568	2.1914	-1.70865	0.671152	0.0284225	0.087515
ENSG00000100554	0.120708	0.977387	0.513732	0.663161	1.04871	0.973097	0.426492	0.354906	0.603106	-1.3263	-1.50624	0.546438	0.18474	0.132005
ENSG00000100625	0.639739	0.686644	0.817512	0.499924	0.20865	0.246106	0.44285	0.750222	-1.31474	0.962795	0.986416	0.188596	0.33565	0.323929
ENSG00000100626	0.806995	1.03318	2.64509	0.18943	0.524774	0.612941	0.597847	0.538924	-0.972399	0.402459	-0.403225	0.330852	0.687346	0.686783
ENSG00000100644	0.361883	2.31369	1.04308	0.186596	0.392207	0.84923	0.574063	0.960587	-0.510032	-0.520656	0.785538	0.610029	0.602607	0.432138
ENSG00000100711	0.904641	0.608369	0.735246	0.696952	0.644885	0.558843	0.27483	1.02629	-0.54149	0.0203922	0.219135	0.58817	0.983731	0.826545
ENSG00000100767	1.0745	0.295538	2.03532	0.440026	0.63766	0.244246	0.313122	0.892566	-0.921044	0.748814	-0.409503	0.357028	0.45397	0.68217
ENSG00000100814	0.961759	3.16509	0.713046	0.542789	0.668754	2.40869	0.646222	0.632218	-0.365059	-1.66034	0.381133	0.715067	0.0968464	0.703104
ENSG00000100815	0.59151	0.516472	1.48407	1.09353	0.697716	0.159163	0.130065	0.321369	-3.13808	1.40474	-2.47515	0.00170058	0.160097	0.013318
ENSG00000100852	3.59991	2.70392	0.532452	0.421047	1.07315	2.94201	0.619048	3.47135	0.240459	-1.49541	1.53806	0.809975	0.134809	0.124033
ENSG00000100865	0.713254	0.822377	1.09311	1.95809	0.573841	0.627017	0.60148	0.209087	-2.68959	1.17517	-1.99036	0.00715408	0.239928	0.0465517
ENSG00000100934	0.223969	2.13671	0.146365	2.70392	2.08854	0.383917	0.150263	0.120864	-0.681548	-0.472818	-0.743299	0.495525	0.636343	0.4573
ENSG00000101003	0.579455	0.490289	0.658524	0.723701	0.703411	0.45109	0.58546	0.316457	-0.522142	0.0790662	-0.745907	0.601571	0.93698	0.455724
ENSG00000101079	0.893879	0.888196	0.154214	0.862679	0.426097	0.147742	0.921842	0.456162	-0.949316	0.0436865	1.75866	0.34246	0.965154	0.078635
ENSG00000101144	0.580193	0.242889	0.429309	1.09924	0.856143	0.151685	1.09235	0.329984	0.0613219	0.87454	-0.227198	0.951103	0.381824	0.82027
ENSG00000101181	0.678702	0.593831	0.439071	0.802672	0.640197	0.722988	0.792684	0.852935	0.652794	0.332179	0.41347	0.513889	0.739754	0.679262
ENSG00000101307	0.66106	0.202443	0.243224	0.219584	0.826144	0.846635	0.570674	0.311604	1.62199	-1.57242	-0.514559	0.104805	0.115852	0.606862
ENSG00000101350	1.06309	0.364553	0.365818	0.825771	0.690649	0.41356	0.647613	1.62575	0.576048	0.708798	1.06742	0.564583	0.47845	0.285781
ENSG00000101361	1.04681	4.11367	4.56261	4.17017	3.29737	2.99541	4.24933	6.02463	0.747187	2.11106	0.114275	0.454951	0.0347676	0.90902
ENSG00000101425	0.893753	0.790502	2.05543	0.37612	8.32836	6.45595	8.68732	0.892995	2.47216	-0.544115	-0.726588	0.0134299	0.586362	0.467478
ENSG00000101448	1.08828	0.546645	0.427805	0.885346	0.776628	1.00651	0.379178	0.115699	-0.847588	-2.03658	-1.22253	0.396668	0.041692	0.221508
ENSG00000101452	0.709179	0.919374	0.738687	0.462115	0.480434	0.480206	0.84113	0.605339	-0.55738	0.0766632	1.20596	0.577267	0.938892	0.227833
ENSG00000101546	1.34807	1.60795	0.600019	0.567274	0.351974	1.07069	0.778878	1.02592	-1.11442	-1.74979	2.70053	0.265097	0.0801544	0.00692283
ENSG00000101842	0.86433	0.315066	0.335245	1.0447	0.503727	1.04084	0.925895	0.679029	0.549257	0.242827	-0.130473	0.582829	0.808139	0.896193
ENSG00000101882	0.358257	0.58845	0.872706	0.15201	0.278952	0.148826	0.945005	0.818535	0.282633	1.81714	1.6166	0.777459	0.0691963	0.105964
ENSG00000101892	0.725596	0.747552	0.476631	0.730351	0.402225	0.383138	1.00953	0.417924	-0.616873	0.496233	1.19893	0.537319	0.61973	0.230555
ENSG00000101966	0.992318	0.607206	1.49264	1.20674	0.353335	0.59151	0.990821	0.828903	-2.02538	2.60672	-0.296979	0.0428284	0.00914131	0.766483
ENSG00000101972	1.05661	0.354432	0.209337	0.797741	0.859771	0.709356	0.265015	0.111745	-0.501869	-1.69651	-0.837876	0.61576	0.0897898	0.4021
ENSG00000102054	0.680048	3.27998	0.943894	0.326811	0.702227	0.915294	0.88859	0.267648	-0.89292	-1.145	0.809721	0.3719	0.252209	0.418101
ENSG00000102158	0.741188	0.734032	0.146847	0.756098	0.513894	0.198858	0.93505	0.56272	-0.214802	0.272588	1.7391	0.829922	0.78517	0.0820179
ENSG00000102466	1.04386	0.560646	0.939351	0.674214	2.1545	1.87837	4.51298	2.393	3.49705	1.30545	1.29725	0.000470428	0.19174	0.194546
ENSG00000102595	0.862871	0.222489	0.583742	0.180795	0.114807	0.729691	0.312645	0.137406	-0.56063	-0.722072	-0.074324	0.57505	0.47025	0.940753
ENSG00000102753	0.369239	0.421982	0.835147	0.129011	0.847005	0.714777	0.546822	1.03134	1.59488	0.218071	-0.18034	0.11074	0.827374	0.856886
ENSG00000102837	1.35117	1.00016	2.04357	2.30427	7.30592	3.65676	7.75219	1.81823	1.98196	0.0865693	-0.485502	0.047484	0.931014	0.627321
ENSG00000103197	0.140756	2.43076	0.611386	0.844056	0.367567	0.42668	2.1715	0.632647	-0.154748	0.322746	1.12874	0.87702	0.746888	0.259009
ENSG00000103199	0.535216	1.06787	0.679494	0.191314	0.236515	0.481762	0.778351	1.02636	0.0611999	0.441431	2.26686	0.9512	0.658901	0.0233988
ENSG00000103313	0.944482	1.50972	0.722214	0.487011	0.783833	0.296428	0.249882	0.906322	-1.39704	-1.14452	1.29322	0.162401	0.252407	0.195933
ENSG00000103319	0.78017	0.330677	0.921129	0.992815	0.368084	0.190368	0.314797	0.103231	-2.70385	0.874753	-1.24548	0.00685418	0.381708	0.212955
ENSG00000103381	0.219379	0.246135	1.00339	0.260135	0.757522	0.74745	0.527702	1.0842	1.49398	0.974163	-0.743941	0.13518	0.329975	0.456912
ENSG00000103415	0.280096	0.962918	1.05207	0.85959	1.05423	0.433832	0.537942	0.980596	-0.14221	0.671445	-0.612909	0.886914	0.501937	0.539936
ENSG00000103423	0.278314	0.160156	0.367607	0.962147	0.356583	0.517489	0.768469	1.03675	1.20265	2.40568	0.0526232	0.229112	0.0161424	0.958032
ENSG00000103485	0.748167	0.589597	0.929569	1.01625	0.679965	0.144366	1.01948	0.799344	-0.845386	2.11542	0.510114	0.397895	0.0343938	0.609972
ENSG00000103495	0.290501	1.0153	0.922875	0.959479	0.948023	0.570325	0.387181	0.932225	-0.356439	0.384122	-0.788865	0.721512	0.700888	0.430191
ENSG00000103528	0.750421	0.250099	0.884295	0.510011	0.204331	0.218126	0.947953	1.08493	0.079878	2.64563	1.60601	0.936334	0.00815389	0.108273
ENSG00000103544	0.39644	1.00811	0.352535	0.258587	0.264692	0.770024	0.927056	0.201446	0.136709	-0.648252	0.822045	0.891261	0.516822	0.411052
ENSG00000103546	3.42562	0.418191	0.416653	1.03101	5.00395	3.67014	5.78068	0.645347	1.60019	-0.757661	0.024158	0.109556	0.448654	0.980727
ENSG00000103707	0.334441	0.996618	1.07538	0.253923	0.695963	0.265882	1.67943	1.0768	0.820594	1.39076	1.39348	0.411877	0.164298	0.163473
ENSG00000103855	0.555442	0.113905	0.547123	0.842623	0.94613	0.197544	0.992721	0.777517	0.906633	1.42861	-0.0995212	0.364601	0.153117	0.920724
ENSG00000103942	0.730424	0.607555	1.09705	1.28306	0.848551	0.455508	1.08198	0.144991	-1.14113	0.927703	-1.07591	0.253816	0.353562	0.281967
ENSG00000103994	0.363617	0.969798	0.334514	0.303578	0.528309	1.00454	0.130634	0.629754	0.350133	-1.59737	-0.0839477	0.726239	0.110183	0.933098
ENSG00000104164	3.66088	5.14542	4.63419	4.23115	4.31865	4.17017	4.48406	3.43713	-0.675877	-0.27246	-0.335718	0.499119	0.785268	0.737084
ENSG00000104177	0.322729	0.447287	0.560768	0.557171	0.67577	0.312361	0.343905	0.536149	-0.0260974	0.316605	-0.601937	0.97918	0.751543	0.547216
ENSG00000104205	0.711093	0.939868	0.70203	0.687891	0.395309	0.652318	0.847005	0.715935	-0.568032	0.33565	1.02481	0.570013	0.737135	0.305451
ENSG00000104368	0.135014	0.137932	0.562065	0.232558	1.03065	0.192489	0.740113	0.736803	1.81263	0.861019	-0.297467	0.0698886	0.389228	0.76611
ENSG00000104375	1.02771	0.94104	1.09562	1.00969	0.986031	0.359237	0.2442	0.189609	-3.02945	-1.0229	-1.38342	0.00244998	0.306357	0.166535
ENSG00000104472	0.787546	1.36674	0.148739	0.220243	0.3173	0.371468	0.567529	0.778068	-0.645369	-1.48963	3.22371	0.518688	0.136322	0.00126542
ENSG00000104490	0.828638	0.811434	0.214216	0.439732	0.651302	0.816247	1.02762	0.946611	1.51509	-0.632877	1.97057	0.12975	0.526814	0.0487736
ENSG00000104643	0.432182	0.580789	1.06264	0.984543	0.894247	0.195194	0.915197	0.986736	-0.0907878	2.43771	-0.292676	0.927661	0.0147805	0.76977
ENSG00000104671	0.835307	0.842903	0.827776	0.830928	0.752588	0.713807	1.09016	2.42354	1.23181	1.52013	1.54938	0.218021	0.128478	0.121291
ENSG00000104738	0.896788	0.803416	0.77771	0.945527	0.923659	0.99501	0.216995	0.391188	-1.18353	-1.69949	-1.76029	0.236598	0.0892275	0.078358
ENSG00000104881	0.673077	0.945633	0.102623	0.787294	0.285365	0.653925	0.503541	0.212988	-0.97611	-1.08913	0.579197	0.32901	0.276095	0.562457
ENSG00000104894	6.78342	3.50636	2.00357	2.93026	6.53504	5.62274	4.03031	6.57269	1.734	-1.58988	0.874494	0.0829189	0.111863	0.381849
ENSG00000104904	0.888196	0.500536	0.835723	2.13318	0.175625	0.38508	0.62997	0.270819	-2.04454	1.35561	-0.875444	0.0408999	0.175223	0.381332
ENSG00000104946	0.200276	0.516706	1.00613	0.943179	0.244482	0.737054	0.595767	0.85829	-0.304526	2.25046	-1.00297	0.760727	0.02442	0.315876
ENSG00000105122	4.05509	4.34378	3.01287	2.78039	3.02558	2.11389	1.80365	1.07394	-5.04016	-3.9729	0.280552	4.6514e-07	7.10026e-05	0.779054
ENSG00000105143	0.727219	0.392555	0.561706	0.404929	0.238082	0.385365	0.299938	0.355076	-1.06652	-0.160479	0.243821	0.286189	0.872504	0.80737
ENSG00000105193	11.1584	11.4955	10.9931	10.7384	12.4713	12.0196	11.219	10.7652	2.72408	-4.47009	-2.06525	0.00644811	7.81883e-06	0.0388991
ENSG00000105197	0.676553	0.873016	2.21197	0.200709	0.679176	0.560309	0.386074	0.2331	-1.0362	0.1196	-0.730714	0.300109	0.9048	0.464954
ENSG00000105220	0.96385	0.499062	0.633636	0.699573	0.574687	0.149679	0.61104	0.620854	-1.10865	0.498742	0.841169	0.267582	0.617961	0.400253
ENSG00000105278	7.11107	2.08854	0.918716	0.229542	1.35733	5.27082	0.745506	4.08565	0.153873	-1.36346	0.865887	0.87771	0.172739	0.386552
ENSG00000105298	1.01899	0.646248	0.651633	0.862171	0.790731	0.288687	0.357939	0.54902	-1.57437	-0.427554	-0.0277501	0.115403	0.668976	0.977861
ENSG00000105323	0.915905	2.3663	0.650494	1.01073	0.220834	3.056	0.788576	2.96286	0.538321	-0.296004	0.541095	0.590356	0.767227	0.588442
ENSG00000105339	0.296091	0.420772	1.04365	0.872644	0.193788	0.144362	0.451819	0.654097	-1.56965	2.59678	-0.569816	0.116497	0.00941029	0.568803
ENSG00000105372	0.430436	0.584919	0.517947	0.829499	0.118556	0.11752	0.304186	1.27985	-0.523941	1.62201	0.980773	0.60032	0.104802	0.326705
ENSG00000105379	0.937272	0.247062	0.949692	1.22985	0.856264	0.793311	0.501325	0.950672	-0.300735	0.914492	-1.36754	0.763617	0.360459	0.171456
ENSG00000105392	0.708261	1.07043	0.618436	0.484041	0.690012	0.876374	0.933062	0.505917	0.163949	-1.06081	0.724442	0.869772	0.288778	0.468795
ENSG00000105409	0.426868	0.843788	0.626751	0.115444	1.03988	0.947523	1.68835	1.0591	2.97039	0.252717	1.40609	0.00297422	0.800487	0.159699
ENSG00000105443	0.812522	1.04131	0.103458	0.164342	0.595408	0.433894	0.506484	0.649261	0.0837094	-1.92671	2.26053	0.933287	0.0540152	0.0237882
ENSG00000105464	1.01336	0.163393	0.667817	1.03087	0.367578	0.505089	0.177937	0.217271	-1.71885	0.0475639	-1.06859	0.0856416	0.962064	0.285255
ENSG00000105499	0.261353	0.871248	0.618596	0.779788	0.255289	0.208608	0.556162	1.08835	-0.511187	1.7497	1.10667	0.60922	0.0801696	0.268437
ENSG00000105519	0.799019	0.614525	0.88303	0.832138	0.141276	0.898474	0.772017	0.988799	-0.40485	1.26174	0.517484	0.685588	0.207041	0.604818
ENSG00000105583	0.857571	0.484539	0.93011	0.861029	0.548881	0.425518	0.194923	0.773123	-1.57191	0.584349	-0.601121	0.115973	0.558986	0.547759
ENSG00000105613	1.09814	0.338873	0.258316	0.665959	0.269748	0.525894	1.07105	0.347685	-0.127318	0.0956304	0.984326	0.898689	0.923814	0.324955
ENSG00000105641	0.643165	0.783104	0.2324	0.118933	0.409436	0.161761	0.912189	0.274222	-0.0263941	-0.60685	2.23106	0.978943	0.54395	0.0256771
ENSG00000105650	2.00357	0.691993	3.01657	2.23631	0.270368	0.368351	0.262572	0.784893	-3.87516	1.83543	-1.32956	0.000106556	0.0664414	0.183663
ENSG00000105696	1.95152	3.77886	4.06883	0.151382	1.73922	2.1715	5.57277	6.26672	1.3183	1.459	2.14555	0.187404	0.144565	0.0319093
ENSG00000105700	0.994711	0.826169	0.949856	0.666728	0.714968	0.707427	1.05127	0.545079	-0.55273	-0.0400572	0.4993	0.580448	0.968048	0.617568
