id	group_1_sample_1_ER-ERR1084811_PE	group_1_sample_2_ER-ERR1084806_PE	group_1_sample_3_ER-ERR1084805_PE	group_1_sample_4_ER-ERR1084775_PE	group_1_sample_5_ER-ERR1084765_PE	group_1_sample_6_ER-ERR1084764_PE	group_1_sample_7_ER-ERR1084763_PE	group_2_sample_10_TN-ERR1084799_PE	group_2_sample_11_TN-ERR1084798_PE	group_2_sample_12_TN-ERR1084768_PE	group_2_sample_13_TN-ERR1084766_PE	group_2_sample_1_TN-ERR1084810_PE	group_2_sample_2_TN-ERR1084809_PE	group_2_sample_3_TN-ERR1084808_PE	group_2_sample_4_TN-ERR1084807_PE	group_2_sample_5_TN-ERR1084804_PE	group_2_sample_6_TN-ERR1084803_PE	group_2_sample_7_TN-ERR1084802_PE	group_2_sample_8_TN-ERR1084801_PE	group_2_sample_9_TN-ERR1084800_PE
Group	ER	ER	ER	ER	ER	ER	ER	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN
ENSG00000099308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000099338	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000099715	0	0	0	0	0	0	0	0	1.01	2	0	0	0	0	0	0	0	0	0	0
ENSG00000099797	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.02
ENSG00000099940	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000100003	0	0	2	0	1	1	1	1	0	4	2	1	5	1	3	0	1	5	2	1
ENSG00000100058	0	0	0	0	0	0	0	0	1	0	0	0	0.83	0	0	1	0	0	0	0
ENSG00000100077	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000100083	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100099	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100106	1	0	0	0	0	0	0	0	1.04	0	0	0	0	0	1	0	0	0	1	2
ENSG00000100181	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.98	0	0	0	0	0
ENSG00000100206	0	0	0	0	0	0	0	0	0	0	0.68	1.01	0	0	0	0	0	1	0	1
ENSG00000100209	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000100221	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000100228	1	1	0	0	4	2	1	0	0	0	0	1	0	0	3	0	0	0	0	0
ENSG00000100243	0	1.42	0	0	0	0	0	0	0	0	1.15	0	0	0	0	0	0	0	0	0
ENSG00000100296	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000100342	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100350	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	0	0	1
ENSG00000100368	0	0	21	0	7	2	3	3	19	37	1	2127	0	1	60	126	68	6	1	0
ENSG00000100376	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100410	13	16	37	16	16	26	16	30	46	19	23	28	35	8	23	27	18	15	15	30
ENSG00000100418	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.02	1	1	1.02
ENSG00000100522	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000100554	1	0.77	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100578	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000100625	0	1.22	0	0	0	0	0	0	1.99	1.33	0	0	3	0	1	0	0	1	0	0
ENSG00000100626	2.89	0	0	2.9	0	3	4.91	0	0	0	0	0	1	1	2.1	0	0.97	0	1	0
ENSG00000100644	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000100711	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0	0
ENSG00000100814	0	2.47	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.97	0
ENSG00000100815	0	0.84	1.02	0	0	1	0	0	4.89	0	2	2	0	1	0	0	0	0	0	1
ENSG00000100852	0	0	4	1	0	0	1	2	0	0	6	13	4	2	1	0	4	3	1	1
ENSG00000100865	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000100902	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000100934	0	1	0	0	1	0	0	0	1.59	0	0	0	0	0	0	1	0	0	0	0
ENSG00000101003	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000101181	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000101236	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000101307	3	0	0	0	0	0	0	0	0	0	0	0	0	4.99	52.51	0	0	15.07	2.99	29.75
ENSG00000101350	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000101361	7	9	0	4	4	5	9	4	5	9	46	81	6	4	10	7	11	12	12	3
ENSG00000101425	0	0	0	0	0	1	0	37	180	593	0	102	14	0	17	150	0	82	123	2
ENSG00000101448	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101546	0	1	1	0	0	0	0	0	0.45	0	0	0	0	0.87	0	0	0	0	0.98	0
ENSG00000101624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000101680	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000101695	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101745	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000101842	0	0	1.23	0	0	0	0	0	0	1	1	0	3.99	0	0	1	0	0	0	0
ENSG00000101882	0	0	0	0	0	0	0	0	0	3.16	1	1	1	0	2.15	0	1	2	0	0
ENSG00000101892	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000101966	1.01	0	1.02	2.15	1	1.03	0	3.01	1.05	3.21	0	0	4.89	2	4.6	2	1.05	6.19	1.76	2.78
ENSG00000101972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.19
ENSG00000102054	0	16.69	1	2	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0.99	24.8
ENSG00000102158	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000102290	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000102466	1	0	0	0	0	0	0	6	10	87	9	6	150	0	22	1	32	0	0	19
ENSG00000102595	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.57	0	2
ENSG00000102753	0	0	0	1	0	0	0	2	3	1	0	2	0	0	1	1	0	0	0	0
ENSG00000102837	1	0	2	2	1	1	1	9	1009	1255	3	602	9314	0	1	4	10	1	3835	21
ENSG00000102858	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102910	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000103175	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000103197	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000103199	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
ENSG00000103245	0	0	0	0.91	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000103313	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103319	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34	0	0	0	0	0	0
ENSG00000103351	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000103381	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000103415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000103423	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000103495	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103544	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.02	0	0	2.21	0	0
ENSG00000103546	4	0	9	1	0	0	0	28	114	183	1	441	57	0	13	0	6	0	310	17
ENSG00000103707	0.82	0	0	0	0	0	0	0	0	0	0	0	1.54	0	2	1	0	0	1	0
ENSG00000103723	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000103855	0	0	0	0	0	0	0	0	0	0	1.09	1.99	0	0	0	0	0	0	0	0
ENSG00000103942	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103994	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000104164	84.5	68.83	16.19	24.05	11.49	15.4	16.4	25.28	38.04	39.55	14.67	16.7	77.86	26.94	84.04	33.92	18.45	22.27	24.25	367.52
ENSG00000104177	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0
ENSG00000104205	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	1.03
ENSG00000104331	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.01
ENSG00000104368	0	0	0	0	0	0	0	0	0	0	1.34	0	0	0	0	0	0	0	0	0
ENSG00000104375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000104472	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000104517	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104643	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1.92	0	0
ENSG00000104671	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000104738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000104848	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000104881	0	0.95	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
ENSG00000104894	36	7	351	5	2	1	0	123	455	29	283.06	622.43	40	19	124	68	18	38	42	341
ENSG00000104904	0	0	1	0	2.72	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
ENSG00000104946	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105122	0	40	24	105	3	2	3	9	16	3	1	1	2	6	19	0	87	4	7	15
ENSG00000105136	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000105193	2242	3358	2431.99	1144.96	1030	1397	1032	5453.99	7791.3	2905.91	2799.56	3956.89	3106	2023	1576.88	2551	2565.42	2774	3241	2232.95
ENSG00000105197	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000105220	0	1	0	0	0	0	0	0.24	0	0	1.27	0	0	1	0	1	0	2.47	0	0
ENSG00000105278	0	1	141	15	0	0	0	40	1	0	6	0	6	0	7	0	45	0	14	0
ENSG00000105298	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105323	0	2.29	0	0	0	0	0	0	0	0	3.95	2.95	0	0	0.81	3	1	1.9	0	0
ENSG00000105339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000105372	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000105373	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000105379	0	0	0	0	0	0	0	0	0	0	1.99	2.94	1.01	0	0	1.01	0	2.87	5.3	7.39
ENSG00000105392	1.14	1.75	1	0	0	0	0	1.02	0	1.02	0	0	1	1	1.02	0	3.87	0	0	4.13
ENSG00000105409	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000105443	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
ENSG00000105464	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105519	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000105583	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000105613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000105639	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0
ENSG00000105641	0	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	15	0	0
ENSG00000105650	4.01	1.08	3	2.16	2.02	5	1	0	0	0	0	0	1	2	0	0	1.02	0	0	7
ENSG00000105696	27	5	2	24	0	1	0	3	3	55	139	13	10	36	65	3	55	0	16	50
ENSG00000105700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000105723	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0
ENSG00000105750	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000105793	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000105852	24	104	241	1	0	0	2	3	44	40	4	198.87	0	0	151	13	238	17	144	71
ENSG00000105855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.92	0	0	3
ENSG00000105889	0	4	0	1	1	1	0	13	43	5	308.85	100	81	0	70	6	80.98	1	0	0
ENSG00000105926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000105948	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105996	0	0	1	2	0	0	0	0	19	154.22	92.49	7	25	87	29	27	17.43	0	1	22.26
ENSG00000105997	0	0	9	1	0	0	0	0	36.98	1129.66	160.41	30	165	393	266.14	353	98	0	0	52
ENSG00000106004	0	0	12	0	0	0	0	0	76	876.8	524.78	3	23	151	103	42	137	0	0	107
ENSG00000106006	0	0	12	0	0	0	0	2	31	400.68	66	0	3	21.24	79.25	13.79	23	0	0	57.55
ENSG00000106031	6	0	4	1	0	0	0	11	5	20	324	4	8	32	17	2	59	0	0	363
ENSG00000106077	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000106080	0	0	0	0	0	0	0	0	0	2.01	3	0	1.01	1	0	0	0	0	0	1.56
ENSG00000106144	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000106258	2.04	0	1	0	2	1	0	0	1	1	0	0	3	0	0	0	0	1	2	1
ENSG00000106261	0	0	0	0.93	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSG00000106336	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000106344	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106384	0	0	0	0	0	0	0	0	0	0	1.17	0	0	0	1.1	0	0	0	0	0
ENSG00000106460	0	0	0	0	0	0	0	0.84	0	0	0	0	0	0	0	0	0	0	0	19.88
ENSG00000106511	0	0	0	0	0	0	0	1	0	35	141	0	0	0	0	22	1	0	0	0
ENSG00000106546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0
ENSG00000106560	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000106588	0	0	7.3	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0
ENSG00000106771	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000106785	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106789	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000107317	15	811	31	0	1	1	1	39	2	1	1	2	5	24	236	96	3	0	5	1
ENSG00000107362	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107625	19	6	18	19	9	8	7	13	12	10	39	65	23	9	17	13	9	12	25	5
ENSG00000107736	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000107779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000107796	0	1	7	1	0	1	2	118.99	3	0	0	0	0	3	170	4	1	0	2	5
ENSG00000107937	0	0.38	1	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	2.87	0	0
ENSG00000107951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000108219	0	0	0	0	0	0	0	0	0	0	0	1.01	2.03	0	0	0	0	0	0	0
ENSG00000108264	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000108296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84
ENSG00000108309	0	0	0	0	0.99	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108423	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000108439	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0.3
ENSG00000108448	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108474	4.84	1.19	0	0	1.08	0	0	0	0	2.21	0	0	0	0	0.96	0.99	0	0	0	1
ENSG00000108511	48	3467.4	5	18	0	0	0	312.47	25.68	1	173.84	0	20.17	1643.73	252.41	0	66	0	1	39.72
ENSG00000108576	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
ENSG00000108582	1	0	0	1	0	0	0	0	0	0	0	3.36	0	0	1	0	0	0	0	0
ENSG00000108587	1	0	1	0	1	0	0	0	0	4.01	0	0	2	0	1	0	0	2.14	1.93	1
ENSG00000108651	62	114	115	131	100	79	57	163	192	129	324	623	141	73	407	208	83	87	172	123
ENSG00000108691	9	0	35	42	1	0	1	1	14	7	4171	148	89	1	6	389	316	4	2823	157
ENSG00000108786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000108788	0	0	0	0	0	0	0	1	0	1.01	0	0	0.14	0	0.98	0.6	0	0.7	0.98	0
ENSG00000108861	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000108963	0	0	0	0	0	0	0	0	0	1.96	1	0	0	0	0	0	0	0	0	0.42
ENSG00000109016	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109046	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000109083	0	0	0	0	0	0	0	0	0	0	1	0.99	1	0	1	1	0	0	0	0
ENSG00000109118	0	0	0	0	0	1	0	0	0	0.98	0	0	0	0	0	0	0	0	0	1.02
ENSG00000109133	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109321	432.48	13518.37	892.79	2.43	223.39	66	39.92	233.42	22.72	34	0.01	0.56	60.51	839.04	293	5.33	426.84	0.05	72	45.55
ENSG00000109381	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000109861	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109943	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000109971	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000110046	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000110090	6	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110367	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110619	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110628	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110675	0	0	0	0.92	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000110693	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000110723	0	0	0	0	0	0	0	0	0	0	0	2	0	0.98	0	0	1	5.85	0	1
ENSG00000110801	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
ENSG00000110852	5	0	1	0	0	0	0	0	6	3	369	64	320	7	9	0	157	34	29	2
ENSG00000110911	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111218	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000111300	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0.7	0	0	0	0	0
ENSG00000111321	0	1	0	0	0	0	1.05	0	1.51	0	0	0	0	2.4	0	0.99	0	0	0	1.02
ENSG00000111341	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111424	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000111432	0	0	0	0	0	0	0	0	120	0	191	62	0	1	23	0	0	0	0	0
ENSG00000111490	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000111713	0	1	0	0	0	0	0	0	3	13	5	2	7	1	7	1	0	1	10	3
ENSG00000111816	0	3.2	0	0	1	0	0	0	2	0	2.99	1.15	7.99	0	0	0	1.13	3.47	0.73	53.71
ENSG00000111837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000111961	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000112033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000112078	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112079	0	0	1	0	2	0	0	4	3	1	0	0	0	1	7	0	1	1	1	2
ENSG00000112096	32.53	23	8.42	1.04	6.77	6.3	8.62	20.59	24.21	28.66	31.55	32.83	73.36	13.26	56.46	14.43	18.48	39.22	21.86	110.84
ENSG00000112164	0	0	35	0	0	1	0	0	0	252	37	163	29	10	0	8	0	180	4	64
ENSG00000112234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000112246	1	0	18	0	0	0	1	1	446	4	98	15	14	0	1360	503	18	10	1	3
ENSG00000112276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000112299	1	4	0	0	0	0	0	19	1	0	2	658	146	912	4	20	13	8	248	2
ENSG00000112306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000112333	0	2	0	0	0	1	1	4	9	1	51	16	7	20	88	4	1	0	7	15
ENSG00000112343	0	0	0	0	0	0	0	1	0	0	0	0.99	0	0	0	0	0	0	0	0
ENSG00000112365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000112701	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
ENSG00000112769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000112902	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000112992	2.01	10.34	1.91	3.54	0	0	1.98	0	2	0	2.77	0	6.43	2	3.01	3	0.64	14.02	2	5.39
ENSG00000113119	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113328	23	3	3	23	3	6	16	2	7	9	45	32	3	7	3	2	13	5	4	3
ENSG00000113387	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
ENSG00000113494	5	8	23	16	11	15	5	23	20	0	0	7	7	0	4	10	2	1	0	4
ENSG00000113532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000113569	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0
ENSG00000113712	111.69	73.03	170.61	179.81	161	160.99	146.12	318.34	213.43	86.02	327.93	145.83	98.55	125.13	300.14	172.29	154.52	69.98	84.09	212.52
ENSG00000113719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000113810	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000113838	1	0	0	0	0	1	0	0	0	0	0	0.99	0	0	0	0	1.91	0.01	0	1.56
ENSG00000114098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000114125	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000114126	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114127	0	0	1	0	0	0	0	0	0	1	1	0	0	0	3	2	0	4	0	1
ENSG00000114302	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
ENSG00000114353	3	3	26.2	10	7	10	1	13	17	0	71	34	11	25	17	24	4.01	22	6.17	6.01
ENSG00000114541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000114573	4	0	1	0	0	0.05	0	0	0	1	0	0	3	2	2.21	1.99	0	1	1	0
ENSG00000114656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000114686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	1
ENSG00000114735	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000114850	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.98
ENSG00000114948	1	2	0	0	0	0	0	0	5	0	482	0	41	438	12	0	6	9	0	79
ENSG00000114982	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.1	0	0	0	0
ENSG00000114999	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115211	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
